15637	1029
15662	1030
15679	1031
15684	1032
1570	1033
15709	1034
15710	1035
15725	1036
15728	1037
1573	1038
15737	1039
15754	1040
15761	1041
15765	1042
1576_A	1043
1577	1044
15771	1045
15805	1046
1581	1047
15816	1048
15823	1049
15833	1050
15843	1051
15861	1052
15895	1053
15901	1054
1591	1055
15911	1056
15914	1057
15920	1058
15923	1059
15928	1060
15930	1061
15931	1062
15932	1063
15935	1064
15944	1065
15966	1066
15979	1067
15997	1068
1601	1069
16014	1070
16037	1071
16039	1072
16042	1073
16044	1074
16046	1075
16047	1076
16058_A	1077
16076	1078
1607_A	1079
1607_B	1080
16081	1081
1609	1082
1610	1083
16105	1084
16125_A	1085
16126	1086
16130	1087
16132	1088
16135	1089
16138_A	1090
16138_B	1091
1615	1092
16152	1093
16153	1094
1616	1095
16170	1096
16179	1097
16191	1098
16198	1099
16203	1100
16205	1101
16211	1102
16217	1103
1621_A	1104
1622	1105
16221	1106
16226	1107
1625	1108
1628	1109
16280	1110
16283	1111
16288	1112
16289	1113
16296	1114
16306	1115
16309_A	1116
1631	1117
16312	1118
16313	1119
16314_A	1120
16317	1121
16320	1122
16336	1123
16351	1124
1636	1125
16363	1126
16375	1127
16398	1128
16399	1129
1640	1130
16416	1131
16419	1132
1642	1133
16430	1134
16433	1135
16450	1136
16456	1137
16458	1138
16466_NA	1139
1647	1140
16480	1141
16485	1142
16494	1143
16497	1144
16499_NA	1145
16502	1146
16505	1147
16507	1148
1652	1149
16525_A	1150
1653	1151
16535	1152
16540	1153
16566_A	1154
16570_A	1155
16574	1156
16579	1157
16580	1158
16581_A	1159
16585	1160
1659_A	1161
1659_B	1162
16600	1163
16605	1164
16607	1165
16618	1166
1662	1167
16627	1168
16633	1169
16639_NA	1170
16646	1171
16653	1172
16656	1173
16673	1174
16678	1175
16683	1176
16697	1177
16705	1178
16711	1179
1675	1180
16750	1181
16766	1182
16783	1183
16789	1184
16798	1185
16799	1186
167_NA	1187
167_NA	1188
16804	1189
1681	1190
16812_A	1191
16812_B	1192
16812_NA	1193
16817	1194
16818	1195
16825	1196
16828	1197
16834	1198
1684	1199
16840	1200
16852	1201
1688	1202
16882	1203
16887	1204
16898	1205
169	1206
16911_A	1207
16911_B	1208
16918_A	1209
16919_A	1210
16927	1211
16939	1212
16947	1213
16949	1214
1695	1215
16955	1216
16958	1217
16963	1218
16965_NA	1219
16974	1220
16994_NA	1221
16997	1222
17003	1223
1701	1224
17017	1225
17020	1226
17026	1227
17028	1228
17030	1229
1704	1230
17050	1231
17052	1232
17060	1233
17067	1234
17079	1235
17087	1236
17089_NA	1237
17094	1238
17103	1239
1713	1240
17132	1241
17141_A	1242
17144	1243
1716	1244
1717	1245
17171_NA	1246
17181_A	1247
17187	1248
17212_NA	1249
17227	1250
17230_A	1251
17230_B	1252
17233	1253
17238	1254
17251	1255
17267	1256
17276	1257
172_A	1258
1730	1259
1731	1260
17311	1261
17313	1262
1732	1263
17339	1264
17343_NA	1265
17348	1266
17349	1267
17352	1268
17366_A	1269
17366_B	1270
17376_A	1271
17376_NA	1272
17379	1273
17383	1274
17390	1275
17395_A	1276
17406_A	1277
17411	1278
17417	1279
1742	1280
17425	1281
17443	1282
17444	1283
17451	1284
17471	1285
17478_A	1286
17489	1287
17502	1288
17503	1289
17520	1290
17528	1291
17536	1292
17544	1293
17549_A	1294
1754_A	1295
1754_B	1296
1754_NA	1297
17550_NA	1298
1756	1299
17564	1300
17565	1301
1759	1302
17594_A	1303
17600	1304
17605	1305
17613_A	1306
17626	1307
17638	1308
17649	1309
17658	1310
17659	1311
17674	1312
17681	1313
17683	1314
17688	1315
177	1316
1770_A	1317
17722	1318
17726	1319
17728	1320
17734	1321
17748	1322
17756	1323
17763	1324
17772	1325
17775	1326
17777	1327
1778	1328
17784	1329
17794	1330
17803	1331
17806	1332
1780_A	1333
1780_B	1334
17812_A	1335
17812_NA	1336
17813	1337
17817	1338
17825	1339
17827	1340
17837	1341
1784	1342
17849	1343
17852	1344
17861	1345
17863_NA	1346
17866	1347
17872	1348
17873	1349
17885	1350
17886	1351
17895	1352
17900	1353
17902	1354
17917	1355
17919	1356
1792	1357
17924	1358
17925	1359
17933	1360
1794	1361
17940	1362
17950	1363
17958	1364
17964	1365
17971	1366
17977	1367
17979	1368
17981	1369
17994	1370
18014	1371
18016	1372
18022	1373
18038	1374
18041	1375
18046	1376
18047	1377
1805	1378
18054	1379
18055	1380
18057	1381
18059	1382
18065	1383
18082	1384
18083	1385
18101	1386
18118	1387
18120	1388
18128	1389
1814	1390
18147	1391
18149	1392
18150	1393
18157	1394
18164	1395
18166	1396
18177	1397
1818	1398
18188	1399
18193	1400
1820	1401
18206	1402
18214	1403
18219_A	1404
1822	1405
18227	1406
18234	1407
1825	1408
18250	1409
18260	1410
18272	1411
18274	1412
1828	1413
18294	1414
18299	1415
1830	1416
18302	1417
18316	1418
18321	1419
18326	1420
18328	1421
18339	1422
18342	1423
18344	1424
1835	1425
18362	1426
18369_NA	1427
1837	1428
1838	1429
18381	1430
18407	1431
18408	1432
1841	1433
18413	1434
18414	1435
18449	1436
18462_A	1437
18467	1438
1847	1439
1849	1440
18490	1441
18500	1442
18506	1443
18510	1444
18511	1445
18513	1446
18514	1447
18526	1448
1853	1449
18533	1450
18537	1451
18548	1452
18553	1453
18554	1454
18566	1455
18568	1456
1859_A	1457
1859_NA	1458
1860	1459
1861	1460
18615	1461
18618	1462
18628	1463
18631_A	1464
18631_B	1465
18632	1466
18639	1467
18649	1468
18656	1469
18659	1470
18664	1471
18674	1472
1867_A	1473
18689	1474
18690	1475
18691	1476
18694	1477
18702	1478
18703	1479
18710	1480
18714	1481
18716	1482
18723	1483
18730	1484
18734	1485
1874	1486
18743	1487
18744	1488
18749	1489
18752	1490
18759	1491
18774	1492
18775	1493
1878	1494
18785	1495
18796	1496
18799_NA	1497
188	1498
18801	1499
18805_A	1500
18818	1501
18822	1502
18823	1503
18824	1504
18825	1505
18837	1506
1885	1507
18850_A	1508
18860	1509
1887	1510
18879	1511
18890	1512
18893	1513
18895	1514
18919	1515
18921	1516
18930	1517
1895	1518
18953	1519
18954	1520
18960	1521
18981	1522
18983	1523
18991	1524
190	1525
19014	1526
19020	1527
19025	1528
19027	1529
19028	1530
19030	1531
19031	1532
19036	1533
19045	1534
1905	1535
19050	1536
1906	1537
19061	1538
19068	1539
19075	1540
19089	1541
19093	1542
19095	1543
19106	1544
19111	1545
19133	1546
1915	1547
19157	1548
19176	1549
19177	1550
19184	1551
1918_A	1552
1919	1553
19198	1554
19199	1555
192	1556
19200	1557
19203_NA	1558
19206	1559
19211	1560
1922	1561
19227	1562
19257	1563
19265	1564
19266	1565
19300	1566
19306_A	1567
19320	1568
19331	1569
19340_NA	1570
19350	1571
19352	1572
19357	1573
19358	1574
19362_NA	1575
19368	1576
19369	1577
19376	1578
19377	1579
19387	1580
19393	1581
19398	1582
193_NA	1583
19412	1584
19423	1585
19424	1586
19426	1587
19440	1588
19441	1589
19445	1590
19464	1591
19465	1592
19478	1593
19480	1594
19498	1595
1950	1596
19506	1597
1951	1598
19517	1599
19518	1600
19522	1601
19529	1602
19537	1603
19547	1604
19555	1605
19556	1606
19563	1607
19586_A	1608
19586_NA	1609
19594	1610
19614_A	1611
19614_A	1612
19615	1613
19624	1614
19632	1615
19639	1616
19649	1617
19651	1618
19655	1619
19671	1620
19702	1621
19702	1622
19706	1623
19707	1624
19714	1625
19717	1626
19717	1627
1972	1628
19728	1629
19737	1630
19748	1631
19749	1632
19757	1633
19758	1634
19771	1635
19772	1636
19777	1637
1978	1638
19794	1639
19795	1640
19797	1641
19807	1642
19817_A	1643
19837_A	1644
19837_B	1645
19840	1646
19844	1647
19854	1648
1986	1649
19866	1650
19869	1651
19887	1652
1989	1653
19893	1654
19899	1655
19901	1656
19908	1657
19923	1658
19926	1659
19932	1660
19951	1661
19952	1662
19962	1663
19964_A	1664
19964_NA	1665
19974	1666
19980	1667
19986	1668
19993	1669
19996	1670
19997	1671
19999	1672
199_A	1673
20003	1674
2001	1675
20013	1676
20024	1677
20032	1678
20033	1679
20044_A	1680
20044_B	1681
20046	1682
20050	1683
20053_A	1684
20053_NA	1685
20061	1686
20065	1687
20069	1688
20071	1689
20091	1690
20094	1691
20098	1692
20112	1693
20119	1694
2012	1695
20121	1696
20131	1697
20141	1698
20147	1699
20157	1700
2016	1701
20170	1702
20173	1703
2017_A	1704
20183	1705
20186	1706
20201	1707
20204	1708
20210	1709
20259	1710
20262	1711
20272	1712
20296	1713
20305	1714
20313_A	1715
20328	1716
20338	1717
20339	1718
20340	1719
20351	1720
20355	1721
20365	1722
20371	1723
20372_NA	1724
20392	1725
20397	1726
20401	1727
20405	1728
20430	1729
20431_NA	1730
2044	1731
20448	1732
20450	1733
20455	1734
20463	1735
20465	1736
20471	1737
20473	1738
20508	1739
20516	1740
20517	1741
20519	1742
20526	1743
20531	1744
20536_A	1745
20536_B	1746
20536_NA	1747
2054	1748
20540	1749
20544	1750
20551	1751
20574	1752
20582	1753
20588	1754
20593	1755
20596	1756
20608	1757
2062	1758
20625	1759
20643	1760
20658	1761
20661	1762
2067	1763
20670	1764
2068	1765
20681	1766
20694	1767
20699	1768
2071	1769
20719	1770
2072	1771
2073	1772
20732	1773
20734	1774
20748	1775
2075	1776
20755	1777
20758	1778
20759	1779
2076	1780
20766	1781
20770	1782
20771	1783
2080	1784
20800	1785
20801	1786
20802	1787
20808	1788
20816	1789
20818	1790
2082	1791
20825	1792
20837	1793
20843	1794
20846	1795
20848	1796
20849	1797
20854	1798
20857	1799
2088	1800
20880	1801
209	1802
20916	1803
20917	1804
2091_A	1805
2091_B	1806
2091_NA	1807
20921	1808
20947	1809
20949	1810
20952	1811
20962	1812
20965	1813
20967	1814
20993	1815
20998	1816
2100	1817
21005	1818
21020	1819
21044	1820
2105	1821
21052	1822
21053	1823
2106	1824
21071_NA	1825
2108	1826
21080	1827
21086	1828
21092	1829
211	1830
21111	1831
21119	1832
21126	1833
21131	1834
21133	1835
2114	1836
21156	1837
21163	1838
21170	1839
21175	1840
21178_A	1841
21180	1842
2120	1843
21208	1844
21213	1845
21219	1846
21239	1847
21246	1848
2126	1849
21267	1850
2127_A	1851
2127_NA	1852
21305	1853
21309	1854
21322_A	1855
21326	1856
21330	1857
21338	1858
21342	1859
21343	1860
21350	1861
21355	1862
21360	1863
21397_NA	1864
214	1865
2141	1866
21412	1867
21424	1868
21428	1869
2144	1870
21441	1871
21443	1872
21457_NA	1873
21469	1874
2147	1875
21478	1876
2148	1877
21480	1878
21485	1879
2149	1880
21490	1881
21500	1882
21510	1883
21512_A	1884
21516	1885
21518	1886
21529	1887
21534	1888
21537	1889
21539	1890
21544	1891
21546	1892
21548	1893
21551	1894
21575	1895
2158	1896
21585	1897
21596	1898
2160	1899
21612	1900
21613	1901
21615	1902
21622	1903
21625	1904
21661	1905
21662	1906
2167	1907
21670	1908
21680	1909
21699	1910
21711	1911
21712	1912
21716	1913
21720	1914
21736	1915
21737	1916
2175	1917
2175	1918
21770	1919
21787	1920
21844	1921
21847_NA	1922
2185_A	1923
21860	1924
21864	1925
21867	1926
21868	1927
21874	1928
21876	1929
21881	1930
21889	1931
21899	1932
218_A	1933
219	1934
21911	1935
21913	1936
21939	1937
21954	1938
21955	1939
2196	1940
21965	1941
21967	1942
21972	1943
21986	1944
21993	1945
21995	1946
220	1947
22001	1948
22010	1949
22012	1950
22017	1951
22031	1952
22053	1953
22055	1954
22062	1955
22078	1956
22094	1957
22096	1958
22107	1959
2211	1960
22117	1961
22120	1962
22123	1963
22127	1964
22131	1965
22132	1966
22149	1967
2215	1968
22150	1969
22166_A	1970
22166_NA	1971
22181	1972
22185	1973
22186_A	1974
2219	1975
22194_A	1976
22196	1977
22199_A	1978
22199_B	1979
221_A	1980
221_NA	1981
22200	1982
22218	1983
22237	1984
22262	1985
22275	1986
22278	1987
2228	1988
22280_NA	1989
22282	1990
22285	1991
22286	1992
22290	1993
22293	1994
22311	1995
22319	1996
2232	1997
2233	1998
22333	1999
22342	2000
22370	2001
22377	2002
22383	2003
22384	2004
2239	2005
22394	2006
22396	2007
2240_A	2008
2243	2009
22435	2010
2244	2011
22463	2012
22467	2013
22472_A	2014
22472_B	2015
22484	2016
22489	2017
22503	2018
22509	2019
2251	2020
2253	2021
22552	2022
22557	2023
22559	2024
22571	2025
22574_NA	2026
2258	2027
22583	2028
22585_NA	2029
22596	2030
22615	2031
2263	2032
22632	2033
22634	2034
22637	2035
22659	2036
22661	2037
22668	2038
22674_A	2039
22686	2040
2269	2041
22694	2042
2270	2043
22702	2044
22719	2045
2273	2046
22740	2047
22746	2048
22773	2049
22775_NA	2050
22776	2051
22781	2052
22782	2053
2279	2054
22798	2055
22804	2056
22818	2057
2282	2058
22832	2059
22834	2060
22840	2061
22843	2062
22852	2063
22857	2064
2286	2065
2287	2066
22899	2067
2290	2068
22911	2069
22913_A	2070
22920	2071
22926	2072
22932	2073
22945	2074
22948	2075
22986	2076
22994	2077
22997	2078
23011	2079
23016	2080
23018	2081
23029	2082
23036	2083
23037_A	2084
23040_A	2085
23048	2086
23053_A	2087
23054	2088
23067_A	2089
23067_NA	2090
2307	2091
23088	2092
2309	2093
23093	2094
23103	2095
23113	2096
23115	2097
23130_A	2098
23135	2099
23143	2100
23145	2101
2316	2102
23162	2103
2317	2104
23175_NA	2105
23179	2106
23184	2107
23192	2108
23199	2109
23245	2110
23247	2111
23248	2112
23257	2113
23270	2114
23271	2115
23272	2116
23276	2117
23293	2118
23299	2119
2330	2120
23300	2121
23308	2122
23309	2123
23315	2124
23340	2125
2335	2126
23352_NA	2127
23360	2128
23364	2129
23377	2130
23385	2131
23400	2132
23406	2133
23411	2134
2341_NA	2135
23424	2136
23435	2137
2344	2138
23464	2139
23471	2140
23526	2141
23545	2142
23555	2143
23561	2144
23562	2145
23570_A	2146
23575	2147
23585	2148
23603	2149
23606	2150
23609	2151
23623	2152
23643	2153
23644	2154
23651	2155
23661	2156
23673	2157
23713	2158
23717	2159
23722_NA	2160
23724	2161
23729	2162
23734	2163
23735	2164
2375	2165
23757	2166
23760	2167
2378	2168
23797	2169
2380	2170
23804	2171
23808	2172
23841	2173
23854	2174
2386	2175
23869	2176
23874	2177
23877	2178
2388	2179
239	2180
23901	2181
23912	2182
23926	2183
23927	2184
23953	2185
23965	2186
23967	2187
23976	2188
23996	2189
2401	2190
24025	2191
24034	2192
2403_NA	2193
2404	2194
24043	2195
24049	2196
2405	2197
24063	2198
24064	2199
24071	2200
24080_A	2201
24099	2202
2411	2203
2412	2204
2413	2205
24139	2206
24144	2207
2416	2208
24164	2209
24167	2210
24171	2211
2418	2212
24208	2213
2421	2214
24214_A	2215
24214_NA	2216
24225	2217
2424	2218
24246	2219
24251	2220
24282	2221
2429	2222
24303_A	2223
24357	2224
24359	2225
24365	2226
24366_NA	2227
24367	2228
24371_A	2229
24377	2230
24392	2231
2440_NA	2232
24423	2233
24424	2234
24432	2235
24440	2236
24444	2237
24445	2238
24449	2239
24451	2240
24454	2241
2447	2242
24470	2243
24473	2244
24475	2245
24484	2246
24494	2247
2450	2248
24508	2249
24516	2250
24517	2251
24522	2252
24540	2253
24543	2254
24546	2255
24578	2256
24584	2257
24585	2258
24589	2259
246	2260
24604	2261
24628_NA	2262
24668	2263
24678	2264
24680	2265
24691	2266
24716_NA	2267
2472	2268
24721	2269
24725	2270
24727_A	2271
24759	2272
24760	2273
24763	2274
24768_A	2275
24768_NA	2276
24768_NA	2277
24769	2278
24771	2279
24796	2280
24798	2281
24809	2282
2481	2283
24818	2284
2485	2285
24879	2286
2488	2287
24883	2288
24885	2289
24888	2290
24896	2291
24909	2292
24948	2293
2496	2294
24992	2295
2503	2296
25030	2297
25034	2298
25036_A	2299
25043	2300
25046	2301
25050	2302
25059	2303
25067	2304
25071_A	2305
2508	2306
25085	2307
2509	2308
25101	2309
25109	2310
25110	2311
25126	2312
25148	2313
2515	2314
25156	2315
25157	2316
2516	2317
25166	2318
25168	2319
25169	2320
25172	2321
25178	2322
25188	2323
2520	2324
25201_NA	2325
25202	2326
25210	2327
25213	2328
25223	2329
25244	2330
25252	2331
25287	2332
25289	2333
25295	2334
25303	2335
25310	2336
25311	2337
25320	2338
25325	2339
25341	2340
25346	2341
25351	2342
25353_A	2343
25353_NA	2344
2537	2345
25372	2346
2539	2347
25391	2348
254	2349
2540	2350
25410	2351
25421	2352
25453	2353
25460	2354
25470	2355
25474	2356
25478	2357
25506	2358
25509	2359
2551	2360
25530	2361
25532	2362
25557	2363
25568	2364
25572	2365
25584	2366
25591	2367
25594	2368
25599	2369
25602	2370
25603	2371
25611	2372
25617	2373
25620	2374
25640	2375
25641	2376
25645	2377
25649	2378
2566	2379
25660	2380
25668	2381
2567	2382
25680	2383
25685_NA	2384
25686	2385
